HORARIO_FUNCIONAMENTO;OPCOES_DE_SERVICO;URL
"segunda-feira
08:00–18:00
terça-feira
08:00–18:00
quarta-feira
08:00–18:00
quinta-feira
08:00–18:00
sexta-feira
08:00–18:00
sábado
08:00–19:00
domingo
08:00–18:00";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/RESTAURANTE+PEDRA+RACHADA+MAIS+KI+RAPAZ+CE+PARACURU+JARDIM
;;https://www.google.com/maps/search/Skina+Lanches+RN+FLORANIA+centro
"segunda-feira
08:00–20:00
terça-feira
08:00–20:00
quarta-feira
08:00–20:00
quinta-feira
08:00–20:00
sexta-feira
08:00–20:00
sábado
08:00–20:00
domingo
08:00–20:00";"Opções de serviço
Para viagem
Refeição no local";https://www.google.com/maps/search/LANCHERIA+DUNAS+PARK+SC+GAROPABA+AREIAS+DE+MACACU
"segunda-feira
Fechado
terça-feira
Fechado
quarta-feira
19:00–23:00
quinta-feira
19:00–23:00
sexta-feira
19:00–23:30
sábado
19:00–23:30
domingo
Fechado";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/PIZZARIA+DO+VOVO+RS+SAO+SEBASTIAO+DO+CAI+CENTRO
"segunda-feira
18:00–00:00
terça-feira
18:00–00:00
quarta-feira
18:00–00:00
quinta-feira
18:00–00:00
sexta-feira
18:00–00:00
sábado
18:00–00:00
domingo
18:00–00:00";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/LANCHONETE+FAMILIAR+SC+JOINVILLE+PARANAGUAMIRIM
;;https://www.google.com/maps/search/DONA+SALADA+PE+PETROLINA+CENTRO
"segunda-feira
Fechado
terça-feira
Fechado
quarta-feira
18:30–23:30
quinta-feira
18:30–23:30
sexta-feira
18:30–23:30
sábado
18:30–23:30
domingo
18:30–23:30";;https://www.google.com/maps/search/AZZURRA+PIZZARIA+PR+GUAIRA+CENTRO
"segunda-feira
13:00–23:45
terça-feira
13:00–23:45
quarta-feira
13:00–23:45
quinta-feira
13:00–23:45
sexta-feira
13:00–23:45
sábado
13:00–23:45
domingo
13:00–23:45";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/ACAI+DA+TERRA+SP+RIOLANDIA+CENTRO
"segunda-feira
07:30–20:00
terça-feira
07:30–20:00
quarta-feira
07:30–20:00
quinta-feira
07:30–20:00
sexta-feira
07:30–20:00
sábado
09:00–16:00
domingo
Fechado";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Bocca+Lupo+PR+CURITIBA+CENTRO
;;https://www.google.com/maps/search/LANCHONETE+E+PESQUEIRO+RICARDINHO+SP+GUARACAI+MOINHO
;;https://www.google.com/maps/search/SERVCLUB+PARK+RESTAURANTE+RN+SAO+GONCALO+DO+AMARANTE+ZONA+RURAL
"segunda-feira
11:00–22:00
terça-feira
11:00–22:00
quarta-feira
11:00–22:00
quinta-feira
11:00–22:00
sexta-feira
11:00–00:00
sábado
09:00–00:00
domingo
09:00–22:00";;https://www.google.com/maps/search/ZAANDAM+RS+NOVA+PETROPOLIS+CENTRO
"segunda-feira
18:00–23:15
terça-feira
18:00–23:15
quarta-feira
18:00–23:15
quinta-feira
18:00–23:15
sexta-feira
18:00–23:15
sábado
18:00–23:15
domingo
18:00–23:15";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/D'NAPOLES+PIZZARIA+PB+JOAO+PESSOA+MANAIRA
"segunda-feira
11:00–00:00
terça-feira
11:00–00:00
quarta-feira
11:00–00:00
quinta-feira
11:00–00:00
sexta-feira
11:00–00:30
sábado
11:00–00:30
domingo
11:00–00:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/VARANDA+DO+COREU+MG+BELO+HORIZONTE+CORACAO+EUCARISTICO
;;https://www.google.com/maps/search/RECANTO+DA+TRAIRA+SP+GUARAREMA+BELLARD
;;https://www.google.com/maps/search/PADOCA+GO+TERESINA+DE+GOIAS+CENTRO
;;https://www.google.com/maps/search/OH+BAR+BA+MARAU+BARRA+GRANDE
;;https://www.google.com/maps/search/STOP+ESPETUS+SORVETES+TO+XAMBIOA+PADRE+JOSIMO
;;https://www.google.com/maps/search/BAR+DO+MANOEL+RN+FLORANIA+CENTRO
"segunda-feira
09:00–18:00
terça-feira
09:00–18:00
quarta-feira
09:00–18:00
quinta-feira
09:00–18:00
sexta-feira
09:00–18:00
sábado
09:00–13:30
domingo
Fechado";"Opções de serviço
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/LEAO+DO+SUL+CE+FORTALEZA+CENTRO
"segunda-feira
07:00–23:00
terça-feira
07:00–23:00
quarta-feira
07:00–16:00
quinta-feira
07:00–23:00
sexta-feira
07:00–23:00
sábado
07:00–23:00
domingo
07:00–23:00";"Opções de serviço
Mesas externas
Para viagem
Refeição no local";https://www.google.com/maps/search/RESTAURANTE+E+CHURRASCARIA+NELORAO+GRILL+AL+MARAGOGI+SAO+BENTO
"segunda-feira
Fechado
terça-feira
Fechado
quarta-feira
18:00–00:00
quinta-feira
18:00–00:00
sexta-feira
18:00–00:00
sábado
18:00–00:00
domingo
18:00–00:00";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Refeição no local";https://www.google.com/maps/search/BOTECO+DO+VALE+RS+HARMONIA+CENTRO
;;https://www.google.com/maps/search/BAR+DOCE+LAR+MG+FERVEDOURO+ZONA+RURAL
"segunda-feira
Atendimento 24 horas
terça-feira
Atendimento 24 horas
quarta-feira
Atendimento 24 horas
quinta-feira
Atendimento 24 horas
sexta-feira
Atendimento 24 horas
sábado
Atendimento 24 horas
domingo
Atendimento 24 horas";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/CHURRASCARIA+E+LANCHONETE+SAO+JOAO+BA+IPIRA+L.AGNALDO+LIMA
"segunda-feira
18:00–01:00
terça-feira
18:00–01:00
quarta-feira
18:00–01:00
quinta-feira
18:00–01:00
sexta-feira
18:00–01:00
sábado
18:00–01:00
domingo
18:00–00:00";"Opções de serviço
Retirada na porta
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/BLACK+BURGUER+E+SALGADOS+NO+CONE+SP+CANANEIA+CENTRO
;;https://www.google.com/maps/search/O+BUTIA+RS+VIAMAO+ITAPUA
"segunda-feira
Fechado
terça-feira
18:00–00:00
quarta-feira
18:00–00:00
quinta-feira
18:00–00:00
sexta-feira
18:00–00:00
sábado
18:00–00:00
domingo
18:00–00:00";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/MEGA+LANCHES+PA+CONCEICAO+DO+ARAGUAIA+CENTRO
;;https://www.google.com/maps/search/TAPIOCA+DO+VAL+SABOR+DA+TERRA+AL+MACEIO+PAJUCARA
"segunda-feira
11:00–23:00
terça-feira
11:00–23:00
quarta-feira
11:00–23:00
quinta-feira
11:00–23:00
sexta-feira
11:00–23:00
sábado
11:00–23:00
domingo
11:00–22:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/MMA+CAFE+SP+SAO+PAULO+CANINDE
;;https://www.google.com/maps/search/BOTECO+ZE+MANE+SC+FLORIANOPOLIS+COQUEIROS
;;https://www.google.com/maps/search/LA+RURAL+SC+GAROPABA+CENTRO
"segunda-feira
18:00–23:00
terça-feira
18:00–23:00
quarta-feira
18:00–23:00
quinta-feira
18:00–23:00
sexta-feira
18:00–23:00
sábado
18:00–23:00
domingo
Fechado";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/SUSHI+MAIS+GO+GOIANIA+SET+MARISTA
"segunda-feira
10:30–14:00
terça-feira
10:30–22:00
quarta-feira
10:30–22:00
quinta-feira
10:30–22:00
sexta-feira
10:30–22:00
sábado
10:30–22:00
domingo
10:30–14:00";"Opções de serviço
Mesas externas
Para viagem
Refeição no local
Entrega";https://www.google.com/maps/search/Restaurante+e+Pizzaria+Caminhos+do+Vale+SC+ITUPORANGA+GABIROBA
"segunda-feira
Fechado
terça-feira
11:30–14:30
quarta-feira
11:30–14:30
quinta-feira
11:30–14:30
sexta-feira
11:30–14:30
sábado
11:30–16:00
domingo
11:30–16:00";"Opções de serviço
Mesas externas
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/O+POJADOURO+PR+CAMPO+MAGRO+SEDE
"segunda-feira
08:00–18:00
terça-feira
08:00–18:00
quarta-feira
08:00–18:00
quinta-feira
08:00–18:00
sexta-feira
08:00–18:00
sábado
07:00–19:00
domingo
08:00–18:00";"Opções de serviço
Mesas externas
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/RESTAURANTE+ENCONTRO+DE+VAQUEIROS+AL+MACEIO+CIDADE+UNIVERSITARIA
;;https://www.google.com/maps/search/CACHORRO-QUENTE+DO+JOAO+PB+SERRA+DA+RAIZ+CENTRO
"segunda-feira
07:00–21:00
terça-feira
07:00–21:00
quarta-feira
07:00–21:00
quinta-feira
07:00–21:00
sexta-feira
07:00–21:00
sábado
07:00–21:00
domingo
07:00–21:00";"Opções de serviço
Entrega sem contato
Entrega
Retirada na loja
Compras na loja
Entrega no mesmo dia";https://www.google.com/maps/search/MERCADO+VITORIA+SC+ANCHIETA+CENTRO
"segunda-feira
11:30–15:45
16:00–23:00
terça-feira
11:30–15:45
16:00–23:00
quarta-feira
11:30–15:45
16:00–23:00
quinta-feira
11:30–15:45
16:00–23:00
sexta-feira
11:30–15:45
16:00–23:00
sábado
11:30–15:45
16:00–23:00
domingo
11:30–15:45
16:00–23:00";"Opções de serviço
Mesas externas
Para viagem
Refeição no local";https://www.google.com/maps/search/SILAS+RESTAURANTE+LANCHES+E+SORVETE+SC+IMBITUBA+IBIRAQUERA
;;https://www.google.com/maps/search/TOCA+DO+CHURRASCO+PA+SANTAREM+CENTRO
"segunda-feira
10:30–23:30
terça-feira
10:30–23:30
quarta-feira
10:30–23:30
quinta-feira
10:30–00:00
sexta-feira
10:30–00:00
sábado
10:30–00:00
domingo
10:30–23:30";;https://www.google.com/maps/search/HOTN'+TENDER+MG+DIVINOPOLIS+CENTRO
"segunda-feira
11:00–15:00
19:00–23:00
terça-feira
11:00–15:00
19:00–23:00
quarta-feira
11:00–15:00
19:00–23:00
quinta-feira
11:00–15:00
19:00–23:00
sexta-feira
11:00–15:00
19:00–23:00
sábado
11:00–15:00
19:00–23:00
domingo
11:00–15:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Garcias+Zona+Norte+RS+PORTO+ALEGRE+VILA+IPIRANGA
;;https://www.google.com/maps/search/KI+DELICIA+LANCHES+GO+NOVA+CRIXAS+SETOR+AEROPORTO
;;https://www.google.com/maps/search/ELLA+PIZZARIA+RJ+RIO+DE+JANEIRO+JARDIM+BOTANICO
"segunda-feira
05:00–21:00
terça-feira
05:00–21:00
quarta-feira
05:00–21:00
quinta-feira
05:00–21:00
sexta-feira
05:00–21:00
sábado
05:00–21:00
domingo
05:00–21:00";"Opções de serviço
Para viagem
Refeição no local";https://www.google.com/maps/search/Emporio+Seu+Antonio+SE+SALGADO+CENTRO
"segunda-feira
10:00–01:00
terça-feira
10:00–01:00
quarta-feira
10:00–01:00
quinta-feira
10:00–01:00
sexta-feira
10:00–01:00
sábado
10:00–01:00
domingo
10:00–01:00";"Opções de serviço
Entrega
Refeição no local";https://www.google.com/maps/search/LIBERTE+DRINKS+GO+CAMPOS+VERDES+SETOR+CENTRAL
"segunda-feira
11:00–22:00
terça-feira
11:00–22:00
quarta-feira
11:00–22:00
quinta-feira
11:00–22:00
sexta-feira
11:00–22:00
sábado
11:00–22:00
domingo
11:00–20:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/BOCATTINO+RS+SAO+LEOPOLDO+CENTRO
;;https://www.google.com/maps/search/FM+BOLOS+E+LANCHES+AL+MACEIO+SERRARIA
"segunda-feira
Fechado
terça-feira
09:00–22:00
quarta-feira
09:00–22:00
quinta-feira
09:00–22:00
sexta-feira
09:00–22:00
sábado
09:00–22:00
domingo
09:00–22:00";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/BIROSKA+CHURRASCARIA+E+BURGUER+PI+PAULISTANA+CENTRO
;;https://www.google.com/maps/search/EMPADAS+ANA+ANDRADE+AL+MACEIO+FAROL
"segunda-feira
18:00–23:00
terça-feira
18:00–23:00
quarta-feira
18:00–23:00
quinta-feira
18:00–23:00
sexta-feira
18:00–00:00
sábado
11:30–14:00
18:00–00:00
domingo
Fechado";;https://www.google.com/maps/search/NONNO+NICO+RESTOBAR+SC+BLUMENAU+VICTOR+KONDER
;;https://www.google.com/maps/search/Casa+da+Praia+SC+BOMBINHAS+BOMBAS
;;https://www.google.com/maps/search/GELOBEL+BOULEVARD+PR+LONDRINA+HELENA
"segunda-feira
05:45–20:00
terça-feira
05:45–20:00
quarta-feira
05:45–20:00
quinta-feira
05:45–20:00
sexta-feira
05:45–20:00
sábado
05:45–19:00
domingo
05:45–12:00";"Opções de serviço
Entrega sem contato
Entrega
Retirada na loja
Compras na loja
Para viagem
Refeição no local";https://www.google.com/maps/search/PADOCA+FOOD+EXPRESS+MT+CUIABA+DUQUE+DE+CAXIAS
;;https://www.google.com/maps/search/CALUMA+BUFFET+E+RESTAURANTE+SP+SAO+PAULO+IBIRAPUERA
"segunda-feira
11:00–14:00
terça-feira
11:00–14:00
quarta-feira
11:00–14:00
19:30–23:00
quinta-feira
11:00–14:00
19:30–23:00
sexta-feira
11:00–14:00
19:30–23:00
sábado
11:00–14:00
19:30–23:00
domingo
19:00–23:30";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/SUSHI+PORAO+MG+PASSA+QUATRO+CENTRO
;;https://www.google.com/maps/search/GUIZINHO+AÇAI+E+PIZZA+LTDA+SC+LAGES+CENTRO
;;https://www.google.com/maps/search/GUARA+ACAI+MG+UBERLANDIA+JARDIM+BRASILIA
;;https://www.google.com/maps/search/Parque+Norte++RS+VIADUTOS+LINHA+FLORESTA
;;https://www.google.com/maps/search/Bazzar+Café+RJ+RIO+DE+JANEIRO+IPANEMA
;;https://www.google.com/maps/search/BAR+E+RESTAURANTE+BLANCO+RS+TAQUARUCU+DO+SUL+CENTRO
;;https://www.google.com/maps/search/VALDIRENE+GOMES+DE+LIMA+AL+RIO+LARGO+MATA+DO+ROLO
"segunda-feira
Atendimento 24 horas
terça-feira
Atendimento 24 horas
quarta-feira
Atendimento 24 horas
quinta-feira
Atendimento 24 horas
sexta-feira
Atendimento 24 horas
sábado
Atendimento 24 horas
domingo
Atendimento 24 horas";"Opções de serviço
Compras na loja
Refeição no local";https://www.google.com/maps/search/ICE+CREAMY+OLIMPIA+SP+OLIMPIA+JARDIM+GLORIA
"segunda-feira
13:00–19:00
terça-feira
13:00–19:00
quarta-feira
13:00–19:00
quinta-feira
13:00–19:00
sexta-feira
13:00–21:00
sábado
08:00–21:00
domingo
08:00–16:00";"Opções de serviço
Mesas externas
Retirada na porta
Para viagem
Refeição no local";https://www.google.com/maps/search/PARADA+PEDRONI+ES+SAO+ROQUE+DO+CANAA+CORREGO+NOSSA+SENHORA+DA+SAUDE
;;https://www.google.com/maps/search/EL+FUEGO+RS+PORTO+ALEGRE+MOINHOS+DE+VENTO
"segunda-feira
08:30–19:00
terça-feira
08:30–19:00
quarta-feira
08:30–19:00
quinta-feira
08:30–19:00
sexta-feira
08:30–19:00
sábado
08:30–19:00
domingo
08:00–19:00";"Opções de serviço
Para viagem
Refeição no local";https://www.google.com/maps/search/DELICIAS+DO+MILHO+SP+SAO+PEDRO+CHACARAS+CAMARGO+II
;;https://www.google.com/maps/search/Lanchonete+e+restaurante+do+Cristiano+AL+JUNQUEIRO+CENTRO
"segunda-feira
14:00–00:00
terça-feira
14:00–00:00
quarta-feira
14:00–00:00
quinta-feira
14:00–00:00
sexta-feira
14:00–00:00
sábado
14:00–00:00
domingo
14:00–00:00";"Opções de serviço
Retirada na loja
Compras na loja
Refeição no local";https://www.google.com/maps/search/40+SABORES+ILHA+DE+GURIRI+ES+SAO+MATEUS+GURIRI+NORTE
;;https://www.google.com/maps/search/CANTINA+DO+ÍTALO+MG+TIRADENTES+AGUAS+SANTAS
"segunda-feira
11:00–21:30
terça-feira
11:00–21:30
quarta-feira
11:00–21:30
quinta-feira
11:00–21:30
sexta-feira
11:00–21:50
sábado
11:00–21:50
domingo
11:00–21:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Spoleto+Shopping+Teresópolis+RJ+TERESOPOLIS+VARZEA
;;https://www.google.com/maps/search/LANCHONETE+PAO+DE+QUEIJO+MA+ESTREITO+CENTRO
;;https://www.google.com/maps/search/PIZZA+MAKERS+SP+SAO+PAULO+VILA+NOVA+CONCEICAO
;;https://www.google.com/maps/search/PIZZARIA+PAULISTA+PE+IPOJUCA+NOSSA+SENHORA+DO+O+-+VILA+DO+PORTO
"segunda-feira
11:30–14:00
terça-feira
11:30–14:00
quarta-feira
11:30–14:00
quinta-feira
11:30–14:00
sexta-feira
11:30–14:00
sábado
11:30–14:00
domingo
11:30–14:00";"Opções de serviço
Refeição no local";https://www.google.com/maps/search/RESTAURANTE+-+FLOR+DE+LIS+RJ+ITATIAIA+PENEDO
;;https://www.google.com/maps/search/MANGOSTAO+RESTAURANTE+BA+SANTA+CRUZ+CABRALIA+SANTO+ANDRE
;;https://www.google.com/maps/search/LUIZ+CLAUDIO+RIBEIRO+DE+SOUZA+GO+CAIAPONIA+CENTRO
"segunda-feira
Fechado
terça-feira
10:00–17:00
quarta-feira
10:00–17:00
quinta-feira
10:00–17:00
sexta-feira
10:00–17:00
sábado
10:00–17:00
domingo
10:00–17:00";;https://www.google.com/maps/search/RESTAURANTE+CUMBUCA+AL+BOCA+DA+MATA+CENTRO
;;https://www.google.com/maps/search/Cuca+Haroldo+SP+PEDREIRA+JARDIM+PANORAMA
;;https://www.google.com/maps/search/Casa+da+Praia+SC+BOMBINHAS+CENTRO
;;https://www.google.com/maps/search/SABOR+TROPICAL+RESTAURANTE+E+LANCHONETE+MG+CARANGOLA+SANTA+MARIA
"segunda-feira
06:00–22:00
terça-feira
06:00–22:00
quarta-feira
06:00–22:00
quinta-feira
06:00–22:00
sexta-feira
06:00–22:00
sábado
06:00–22:00
domingo
06:00–22:00";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/TAPIOCARIA+COISAS+DO+SERTAO+RN+ANGICOS+ZONA+RURAL
"segunda-feira
16:00–00:00
terça-feira
16:00–00:00
quarta-feira
16:00–00:00
quinta-feira
16:00–00:00
sexta-feira
16:00–00:00
sábado
16:00–00:00
domingo
16:00–00:00";"Opções de serviço
Entrega sem contato
Entrega
Retirada na loja
Compras na loja
Para viagem
Refeição no local
Entrega no mesmo dia";https://www.google.com/maps/search/SORVETE+&+CIA+BA+BOM+JESUS+DA+LAPA+CENTRO
;;https://www.google.com/maps/search/SABOR+BRESCIENSE+RS+NOVA+BRESCIA+CENTRO
"segunda-feira
Fechado
terça-feira
16:00–01:00
quarta-feira
16:00–01:00
quinta-feira
16:00–01:00
sexta-feira
16:00–01:00
sábado
16:00–01:00
domingo
16:00–23:00";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Segundo+Turno+-+Bar+Café+RS+MONTENEGRO+CENTRO
;;https://www.google.com/maps/search/FRUTOS+DO+ACAI+TO+GURUPI+SETOR+CENTRAL
;;https://www.google.com/maps/search/BAR+BEER+PR+SAPOPEMA+ALTO+ALEGRE
"segunda-feira
Fechado
terça-feira
17:00–00:00
quarta-feira
17:00–00:00
quinta-feira
17:00–00:00
sexta-feira
17:00–00:00
sábado
17:00–00:00
domingo
Fechado";;https://www.google.com/maps/search/THE+OLD+MC+GALLEGHER+SC+JOINVILLE+CENTRO
;;https://www.google.com/maps/search/RESTAURANTE+XUÊ+AL+PORTO+DE+PEDRAS+PRAIA+DO+MPATACHO
"segunda-feira
10:30–14:00
terça-feira
10:30–14:00
quarta-feira
10:30–14:00
quinta-feira
10:30–14:00
sexta-feira
10:30–14:00
sábado
10:30–14:00
domingo
Fechado";"Opções de serviço
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Restaurante+Al´Luz+SP+JABOTICABAL+CENTRO
;;https://www.google.com/maps/search/RESTAURANTE+FORNALHA'S+BA+PORTO+SEGURO+ITAPERAPUAN+-+SEDE
"segunda-feira
11:30–22:00
terça-feira
11:30–22:00
quarta-feira
11:30–22:00
quinta-feira
11:30–22:00
sexta-feira
11:30–22:00
sábado
11:30–22:00
domingo
11:30–22:00";"Opções de serviço
Retirada na porta
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Cruzeiro's+Bar+SP+SAO+PAULO+CANINDE
;;https://www.google.com/maps/search/BATATA+&+CIA+SC+ITAPEMA+MEIA+PRAIA
;;https://www.google.com/maps/search/PASTELARIA+E+LANCHONETE+CANTINHO+DA+TATA+PR+PARANAGUA+PRAIA+DE+ENCANTADAS+-+ILHA+DO+MEL
"segunda-feira
Fechado
terça-feira
17:00–00:00
quarta-feira
17:00–00:00
quinta-feira
17:00–00:00
sexta-feira
17:00–00:00
sábado
11:00–18:00
domingo
11:00–18:00";"Opções de serviço
Mesas externas
Retirada na porta
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/BOTECO+FLORIANO+SC+BLUMENAU+CENTRO
;;https://www.google.com/maps/search/Hotel+e+Restaurante+da+Filó+TO+PEIXE+SETOR+AEROPORTO
"segunda-feira
Fechado
terça-feira
09:00–22:00
quarta-feira
09:00–22:00
quinta-feira
09:00–22:00
sexta-feira
09:00–22:00
sábado
09:00–22:00
domingo
09:00–22:00";"Opções de serviço
Para viagem
Refeição no local";https://www.google.com/maps/search/PEIXISCARIA+E+RESTAURANTE+SUZUKA+PR+ICARAIMA+RURAL
"segunda-feira
09:00–20:30
terça-feira
09:00–20:30
quarta-feira
09:00–20:30
quinta-feira
09:00–20:30
sexta-feira
09:00–20:30
sábado
09:00–20:30
domingo
09:00–20:30";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/STELLA+DEL+MARE+BAR+E+RESTAURANTE+BA+PORTO+SEGURO+ARRAIAL+DAJUDA
"segunda-feira
11:30–23:30
terça-feira
11:30–23:30
quarta-feira
11:30–23:30
quinta-feira
11:30–23:30
sexta-feira
11:30–23:30
sábado
18:00–23:30
domingo
18:00–23:30";"Opções de serviço
Retirada na porta
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/ENJOY++TEMAKERIA+SP+SAO+VICENTE+ITARARE
"segunda-feira
Fechado
terça-feira
15:00–20:00
quarta-feira
15:00–20:00
quinta-feira
15:00–20:00
sexta-feira
15:00–20:00
sábado
07:00–12:00
domingo
Fechado";"Opções de serviço
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/FAMILIA+KETTERMANN+RS+MONTENEGRO+FERROVIARIO
